caption_idx,image_idx,caption
1355,271,An old man wearing a hooded sweatshirt is crouched over a fish that has been cut open.
1356,271,An elderly man in coat and boots prepares a freshly caught fish.
1357,271,An elderly woman cleans fish outdoors.
1358,271,A man preparing something to eat.
1359,271,The old woman cleaned the fish.
1360,272,"Four asian people are in a wooden paddle boat, with small building structures in the background."
1361,272,Four people wearing white are on a small boat with others boats and run-down houses behind them.
1362,272,An adult female and three children are in a canoe with one of the kids rowing the boat.
1363,272,A woman and three boys poling a boat
1364,272,Cannot see picture to describe.
1365,273,"The man in a black suit and helmet, with green spots here and there, rides a skateboard around a racetrack."
1366,273,A man with a helmet and street uniformed riding on a skateboard.
1367,273,A man on a skateboard in some sort of bodysuit and helmet.
1368,273,Skateboard racer competing in a race.
1369,273,Guy does rollerblading and loves it
1370,274,"Six Hispanic males are moving a giant fishing net with fish inside the net, with a jetty of rocks and a beach with the waves washing in the background."
1371,274,Team of migrant workers pull together to gather the days fishing haul.
1372,274,A group of fishermen pull a net up the beach.
1373,274,Group of people by the ocean holding a net
1374,274,A seven fisherman cautioning the fish.
1375,275,An elder man in a white shirt and cap waves a flag as a group of people stand behind him.
1376,275,A man holding a flag stands next to a woman wearing black and white.
1377,275,"An older man with a red, blue, and orange flag in a crowd"
1378,275,A man and a woman standing with a group of spectators.
1379,275,A man holding flag and a woman behind a railing.
1380,276,An animal with black fur splashing about in relatively deep water.
1381,276,The three black dogs are swimming very close to each other.
1382,276,Three black dogs retrieving an item from a body of water.
1383,276,A black animal or two are in the water.
1384,276,A black dog plays around in water.
1385,277,An older man is riding his bike in front of a large cruise ship that is sitting in port.
1386,277,An old man riding his bike along the harbor with a cruise liner in the background.
1387,277,An old man wearing a blue shirt is riding his bike past a large cruise ship.
1388,277,A man is riding a bicycle past a cruise ship floating in the water.
1389,277,Man riding his bike pass a ship.
1390,278,People running a foot race make a right turn around the corner while onlookers line the sides of the street.
1391,278,Participants in a running marathon are running down a street lined with bystanders.
1392,278,A group of marathon runners running around the corner of the street
1393,278,People running in a race on a street.
1394,278,People running on a street.
1395,279,Two young women wearing bikini tops and short jean shorts are having a conversation while one is carrying a pink bag and the other a drink.
1396,279,Two females are wearing bikini tops and very short shorts while walking down the street.
1397,279,Two women wearing bikini tops and jean shorts walking down a street.
1398,279,Two women in bikini tops are talking to each other while walking.
1399,279,Women in bikinis are walking down a street
1400,280,There is the bottom of a skateboard off the ground with someone in blue jeans holding it.
1401,280,"This skateboarder, wearing jeans and tennis shoes, grabs the board while in the air."
1402,280,A skateboarder is doing a trick in midair.
1403,280,A person does a trick on a skateboard.
1404,280,He is doing tricks on the skateboard.
1405,281,A man wearing a red hat and holding a fake pistol talking to a girl in a large hallway.
1406,281,A man dressed as Judge Dredd converses with a woman during a convention.
1407,281,Man in costume talks to a girl in a blue hoodie in a conference center.
1408,281,A man in a superhero costume talks to a girl with a ponytail.
1409,281,A man in a costume talking to a woman in a blue jacket
1410,282,A brown-haired boy with a white shirt looking out the window of a bus or subway.
1411,282,A boy in a t-shirt is watching the scenery outside from a train.
1412,282,"A young man sits, looking out of a train window."
1413,282,A man looking out a window of a train.
1414,282,A man is looking outside of a window.
1415,283,A woman with a green top and black skirt sweeps trash up with a red-handled broom.
1416,283,A woman with sneakers and a skirt is sweeping out a storage building.
1417,283,A woman wearing a skirt and t-shirt sweeps out a storage area.
1418,283,Girl wearing tennis shoes sweeping floor with a broom.
1419,283,A woman is sweeping up garbage.
1420,284,A group of people are standing on a platform and waiting for the subway train.
1421,284,Commuters on a subway platform as the train pulls in
1422,284,Several people wait for a train.
1423,284,Many people wait for the train.
1424,284,Crowd waiting fro the train.
1425,285,A large man in a leather costume plays a big drum beside a little boy playing a little drum.
1426,285,The small child bangs his drum whil looking at an older man doing the same.
1427,285,The man with the big drum is marching next to a boy with a small drum.
1428,285,"A man plays a drum and a little boy hits his own, little drum."
1429,285,A man and a little boy beating drums.
1430,286,"The two people are standing on a rock, holding themselves up against another rock, while looking down"
1431,286,Two people wearing backpacks and a woman in red shorts are standing on some large rock formations.
1432,286,Two female hikers hang onto a rock in front of them while looking down into a deep crevice.
1433,286,Three people make their way through rocky terrain.
1434,286,Three people participate in rock climbing.
1435,287,A man in a blue shirt and jeans poses by large mossy rocks.
1436,287,A man sits underneath a large and colorful rock formation.
1437,287,A man is laying under a large mossy rock in the forest.
1438,287,A man lying in the middle of a hug rock
1439,287,A man is sitting on rock ledges.
1440,288,A small boy wearing a yellow shirt is standing next to a red wall.
1441,288,A little boy is standing in front of a bright red building.
1442,288,A young boy playing outside of his red house.
1443,288,Two children in front of a red building.
1444,288,A small boy looking at a red wall
